"DTSTART","DTEND","DURATION","DTSTAMP","SUMMARY","UID","RECURRENCE-ID","SEQUENCE","RRULEEXRULE","RDATE","EXDATE"
"2010-08-28T09:30:00","2010-08-28T23:23:00","","2010-08-28T09:30:00+00:00","出席「幸福99 快樂久久-99年度全國原住民族人民團體會議」","2010-08-28T09:30:00/2010-08-28T23:23:00@president.g0v.tw","","","","",""
"2010-08-28T10:30:00","2010-08-28T23:23:00","","2010-08-28T10:30:00+00:00","出席「第八次全國教育會議」開幕典禮","2010-08-28T10:30:00/2010-08-28T23:23:00@president.g0v.tw","","","","",""
"2010-08-27T09:30:00","2010-08-27T23:23:00","","2010-08-27T09:30:00+00:00","接見中華民國私立大學校院協進會程海東理事長一行","2010-08-27T09:30:00/2010-08-27T23:23:00@president.g0v.tw","","","","",""
"2010-08-26T11:00:00","2010-08-26T23:23:00","","2010-08-26T11:00:00+00:00","接見「台灣省績優書院暨個人」","2010-08-26T11:00:00/2010-08-26T23:23:00@president.g0v.tw","","","","",""
"2010-08-25T09:15:00","2010-08-25T23:23:00","","2010-08-25T09:15:00+00:00","主持「新任總統府、行政院、司法院、考試院政務人員宣誓典禮」","2010-08-25T09:15:00/2010-08-25T23:23:00@president.g0v.tw","","","","",""
"2010-08-25T18:50:00","2010-08-25T23:23:00","","2010-08-25T18:50:00+00:00","出席「國片《父後七日》電影特映會」","2010-08-25T18:50:00/2010-08-25T23:23:00@president.g0v.tw","","","","",""
"2010-08-24T10:40:00","2010-08-24T23:23:00","","2010-08-24T10:40:00+00:00","出席「2010年特色夜市選拔」決選結果記者會","2010-08-24T10:40:00/2010-08-24T23:23:00@president.g0v.tw","","","","",""
"2010-08-24T17:30:00","2010-08-24T23:23:00","","2010-08-24T17:30:00+00:00","接見「加拿大國會議員」訪華團","2010-08-24T17:30:00/2010-08-24T23:23:00@president.g0v.tw","","","","",""
"2010-08-23T08:55:00","2010-08-23T23:23:00","","2010-08-23T08:55:00+00:00","出席「投資台灣招商」說明大會","2010-08-23T08:55:00/2010-08-23T23:23:00@president.g0v.tw","","","","",""
"2010-08-23T10:00:00","2010-08-23T23:23:00","","2010-08-23T10:00:00+00:00","接見「2009年諾貝爾經濟學獎」得主伊莉諾．歐斯壯（Dr. Elinor Ostrom）博士","2010-08-23T10:00:00/2010-08-23T23:23:00@president.g0v.tw","","","","",""
"2010-08-22T06:00:00","2010-08-22T23:23:00","","2010-08-22T06:00:00+00:00","出席「第2屆光仁陪你慢慢跑」路跑活動","2010-08-22T06:00:00/2010-08-22T23:23:00@president.g0v.tw","","","","",""
"2010-08-21T08:50:00","2010-08-21T23:23:00","","2010-08-21T08:50:00+00:00","訪視新竹縣北埔鄉南埔社區","2010-08-21T08:50:00/2010-08-21T23:23:00@president.g0v.tw","","","","",""
"2010-08-21T10:30:00","2010-08-21T23:23:00","","2010-08-21T10:30:00+00:00","出席「2010新竹縣義民文化祭」開幕活動","2010-08-21T10:30:00/2010-08-21T23:23:00@president.g0v.tw","","","","",""
"2010-08-21T14:30:00","2010-08-21T23:23:00","","2010-08-21T14:30:00+00:00","訪視春暉啟能中心","2010-08-21T14:30:00/2010-08-21T23:23:00@president.g0v.tw","","","","",""
"2010-08-21T15:40:00","2010-08-21T23:23:00","","2010-08-21T15:40:00+00:00","訪視-心希望農業示範推廣計畫：鶯歌市民農園","2010-08-21T15:40:00/2010-08-21T23:23:00@president.g0v.tw","","","","",""
"2010-08-21T20:35:00","2010-08-21T23:23:00","","2010-08-21T20:35:00+00:00","出席「2010台北縣碧潭舞花火」活動","2010-08-21T20:35:00/2010-08-21T23:23:00@president.g0v.tw","","","","",""
"2010-08-20T09:59:00","2010-08-20T23:23:00","","2010-08-20T09:59:00+00:00","出席「中華民國建國一百年跨年暨元旦活動記者會」","2010-08-20T09:59:00/2010-08-20T23:23:00@president.g0v.tw","","","","",""
"2010-08-20T11:00:00","2010-08-20T23:23:00","","2010-08-20T11:00:00+00:00","贈勳典禮-考選部賴峰偉部長","2010-08-20T11:00:00/2010-08-20T23:23:00@president.g0v.tw","","","","",""
"2010-08-20T16:00:00","2010-08-20T23:23:00","","2010-08-20T16:00:00+00:00","接見「中華民國青溪協會第5屆理監事暨全國各縣市協會」重要幹部","2010-08-20T16:00:00/2010-08-20T23:23:00@president.g0v.tw","","","","",""
"2010-08-19T09:25:00","2010-08-19T23:23:00","","2010-08-19T09:25:00+00:00","出席「第七屆全國工業發展會議」開幕典禮","2010-08-19T09:25:00/2010-08-19T23:23:00@president.g0v.tw","","","","",""
"2010-08-19T11:00:00","2010-08-19T23:23:00","","2010-08-19T11:00:00+00:00","接見美國聯邦參議員柏里斯（ROLAND BURRIS, D-IL）一行","2010-08-19T11:00:00/2010-08-19T23:23:00@president.g0v.tw","","","","",""
"2010-08-19T15:00:00","2010-08-19T23:23:00","","2010-08-19T15:00:00+00:00","接見美商新思科技(Synopsys)總裁暨營運長陳志寬","2010-08-19T15:00:00/2010-08-19T23:23:00@president.g0v.tw","","","","",""
"2010-08-19T16:00:00","2010-08-19T23:23:00","","2010-08-19T16:00:00+00:00","接見日本眾議員中津川博鄉一行","2010-08-19T16:00:00/2010-08-19T23:23:00@president.g0v.tw","","","","",""
"2010-08-18T14:00:00","2010-08-18T23:23:00","","2010-08-18T14:00:00+00:00","出席「光寶創新獎」10週年頒獎典禮","2010-08-18T14:00:00/2010-08-18T23:23:00@president.g0v.tw","","","","",""
"2010-08-17T00:00:00","2010-08-17T23:23:00","","2010-08-17T00:00:00+00:00","08:30　接見日本慶應義塾大學及東京大學教授訪問團","2010-08-17T00:00:00/2010-08-17T23:23:00@president.g0v.tw","","","","",""
"2010-08-17T00:00:00","2010-08-17T23:23:00","","2010-08-17T00:00:00+00:00","10:00　接見福建省金馬旅台同鄉會與金馬各界代表　","2010-08-17T00:00:00/2010-08-17T23:23:00@president.g0v.tw","","","","",""
"2010-08-16T00:00:00","2010-08-16T23:23:00","","2010-08-16T00:00:00+00:00","無公開行程","2010-08-16T00:00:00/2010-08-16T23:23:00@president.g0v.tw","","","","",""
"2010-08-15T09:00:00","2010-08-15T23:23:00","","2010-08-15T09:00:00+00:00","出席「中區全國供佛齋僧大法會」 ","2010-08-15T09:00:00/2010-08-15T23:23:00@president.g0v.tw","","","","",""
"2010-08-15T09:45:00","2010-08-15T23:23:00","","2010-08-15T09:45:00+00:00","訪視兩岸經濟協議受惠產業-喬山健康科技 ","2010-08-15T09:45:00/2010-08-15T23:23:00@president.g0v.tw","","","","",""
"2010-08-15T11:00:00","2010-08-15T23:23:00","","2010-08-15T11:00:00+00:00","聽取「大台中重大市政建設」簡報","2010-08-15T11:00:00/2010-08-15T23:23:00@president.g0v.tw","","","","",""
"2010-08-14T10:15:00","2010-08-14T23:23:00","","2010-08-14T10:15:00+00:00","出席「2010年國際青年生命學習營」結營典禮","2010-08-14T10:15:00/2010-08-14T23:23:00@president.g0v.tw","","","","",""
"2010-08-13T17:00:00","2010-08-13T23:23:00","","2010-08-13T17:00:00+00:00","接見美國聯邦參議院司法委員會「犯罪及毒品」小組主席史派特（Sen.Arlen Specter,D-PA）伉儷一行","2010-08-13T17:00:00/2010-08-13T23:23:00@president.g0v.tw","","","","",""
"2010-08-13T18:30:00","2010-08-13T23:23:00","","2010-08-13T18:30:00+00:00","出席「陳綢少年家園」籌建募款餐會","2010-08-13T18:30:00/2010-08-13T23:23:00@president.g0v.tw","","","","",""
"2010-08-12T10:30:00","2010-08-12T23:23:00","","2010-08-12T10:30:00+00:00","接見「第34屆全國十大傑出農業專家」、「第3屆全國兒童守護天使」暨同濟會理監事幹部","2010-08-12T10:30:00/2010-08-12T23:23:00@president.g0v.tw","","","","",""
"2010-08-11T10:30:00","2010-08-11T23:23:00","","2010-08-11T10:30:00+00:00","出席2010年中秋愛心伴手禮促銷展售記者會","2010-08-11T10:30:00/2010-08-11T23:23:00@president.g0v.tw","","","","",""
"2010-08-11T14:00:00","2010-08-11T23:23:00","","2010-08-11T14:00:00+00:00","接見99年度全國模範水利小組長代表暨各農田水利會會長","2010-08-11T14:00:00/2010-08-11T23:23:00@president.g0v.tw","","","","",""
"2010-08-10T00:00:00","2010-08-10T23:23:00","","2010-08-10T00:00:00+00:00","無公開行程","2010-08-10T00:00:00/2010-08-10T23:23:00@president.g0v.tw","","","","",""
"2010-08-09T00:00:00","2010-08-09T23:23:00","","2010-08-09T00:00:00+00:00","無公開行程","2010-08-09T00:00:00/2010-08-09T23:23:00@president.g0v.tw","","","","",""
"2010-08-08T19:10:00","2010-08-08T23:23:00","","2010-08-08T19:10:00+00:00","出席「點燈祈福護小林」晚會","2010-08-08T19:10:00/2010-08-08T23:23:00@president.g0v.tw","","","","",""
"2010-08-07T19:20:00","2010-08-07T23:23:00","","2010-08-07T19:20:00+00:00","出席「勇氣、希望、復原、新生：八八水災週年紀念活動晚會」","2010-08-07T19:20:00/2010-08-07T23:23:00@president.g0v.tw","","","","",""
"2010-08-06T09:20:00","2010-08-06T23:23:00","","2010-08-06T09:20:00+00:00","央廣長治分台永久屋落成典禮","2010-08-06T09:20:00/2010-08-06T23:23:00@president.g0v.tw","","","","",""
"2010-08-06T10:25:00","2010-08-06T23:23:00","","2010-08-06T10:25:00+00:00","與族人同心建立新家園：瑪家農場永久屋","2010-08-06T10:25:00/2010-08-06T23:23:00@president.g0v.tw","","","","",""
"2010-08-06T14:30:00","2010-08-06T23:23:00","","2010-08-06T14:30:00+00:00","接見「第一屆台灣愛迪生發明家獎」得獎人暨「第五屆台灣十大傑出發明家」當選人","2010-08-06T14:30:00/2010-08-06T23:23:00@president.g0v.tw","","","","",""
"2010-08-06T15:30:00","2010-08-06T23:23:00","","2010-08-06T15:30:00+00:00","接見美國「戰略暨國際研究中心（CSIS）」兩岸信心建立措施(CBM)計畫訪華團","2010-08-06T15:30:00/2010-08-06T23:23:00@president.g0v.tw","","","","",""
"2010-08-06T16:45:00","2010-08-06T23:23:00","","2010-08-06T16:45:00+00:00","接見日本電器株式會社總社(NEC Corporation)代表取締役社長遠藤信博(Nobuhiro ENDO)等一行","2010-08-06T16:45:00/2010-08-06T23:23:00@president.g0v.tw","","","","",""
"2010-08-05T09:00:00","2010-08-05T23:23:00","","2010-08-05T09:00:00+00:00","薩爾瓦多共和國新任駐華特命全權大使曾愛珠女士（Marta Chang de Tsien）呈遞到任國書","2010-08-05T09:00:00/2010-08-05T23:23:00@president.g0v.tw","","","","",""
"2010-08-05T09:45:00","2010-08-05T23:23:00","","2010-08-05T09:45:00+00:00","接見蔣故先賢渭水先生後代家屬一行","2010-08-05T09:45:00/2010-08-05T23:23:00@president.g0v.tw","","","","",""
"2010-08-05T10:45:00","2010-08-05T23:23:00","","2010-08-05T10:45:00+00:00","總統府99年員工親子日活動","2010-08-05T10:45:00/2010-08-05T23:23:00@president.g0v.tw","","","","",""
"2010-08-05T14:00:00","2010-08-05T23:23:00","","2010-08-05T14:00:00+00:00","接見「中華民國第50屆中小學科學展覽會」各組科第一名學生","2010-08-05T14:00:00/2010-08-05T23:23:00@president.g0v.tw","","","","",""
"2010-08-04T10:30:00","2010-08-04T23:23:00","","2010-08-04T10:30:00+00:00","接見日本東京大學東洋文化研究所「兩岸關係研究小組」學者","2010-08-04T10:30:00/2010-08-04T23:23:00@president.g0v.tw","","","","",""
"2010-08-03T08:30:00","2010-08-03T23:23:00","","2010-08-03T08:30:00+00:00","接見國際扶輪社長當選人葛爾揚‧潘乃傑（Kalyan Banerjee）伉儷暨臺灣地區新任總監伉儷","2010-08-03T08:30:00/2010-08-03T23:23:00@president.g0v.tw","","","","",""
"2010-08-02T15:00:00","2010-08-02T23:23:00","","2010-08-02T15:00:00+00:00","出席「吳鴻麟先生紀念獎學金」頒獎典禮","2010-08-02T15:00:00/2010-08-02T23:23:00@president.g0v.tw","","","","",""
"2010-08-02T15:50:00","2010-08-02T23:23:00","","2010-08-02T15:50:00+00:00","「守護心靈 慈悲地球－靈鷲山水陸空大法會祈福活動」拈香","2010-08-02T15:50:00/2010-08-02T23:23:00@president.g0v.tw","","","","",""
"2010-08-01T09:30:00","2010-08-01T23:23:00","","2010-08-01T09:30:00+00:00","出席「重建希望、重建愛：莫拉克颱風災後重建周年座談會」開幕式","2010-08-01T09:30:00/2010-08-01T23:23:00@president.g0v.tw","","","","",""
"2010-08-01T10:10:00","2010-08-01T23:23:00","","2010-08-01T10:10:00+00:00","出席「兩岸經濟協議座談會」","2010-08-01T10:10:00/2010-08-01T23:23:00@president.g0v.tw","","","","",""
"2010-08-01T13:50:00","2010-08-01T23:23:00","","2010-08-01T13:50:00+00:00","視察高雄永安液化天然氣(LNG)冷排水海水供應設施","2010-08-01T13:50:00/2010-08-01T23:23:00@president.g0v.tw","","","","",""
"2010-08-01T15:20:00","2010-08-01T23:23:00","","2010-08-01T15:20:00+00:00","訪視農村再生：金山社區","2010-08-01T15:20:00/2010-08-01T23:23:00@president.g0v.tw","","","","",""
"2010-07-31T00:00:00","2010-07-31T23:23:00","","2010-07-31T00:00:00+00:00","無公開行程","2010-07-31T00:00:00/2010-07-31T23:23:00@president.g0v.tw","","","","",""
"2010-07-30T08:45:00","2010-07-30T23:23:00","","2010-07-30T08:45:00+00:00","接見中華民國全國工業總會理事長陳武雄暨理監事","2010-07-30T08:45:00/2010-07-30T23:23:00@president.g0v.tw","","","","",""
"2010-07-30T10:20:00","2010-07-30T23:23:00","","2010-07-30T10:20:00+00:00","接見「2010年海外傑出青年台灣文化研習營」成員","2010-07-30T10:20:00/2010-07-30T23:23:00@president.g0v.tw","","","","",""
"2010-07-30T14:50:00","2010-07-30T23:23:00","","2010-07-30T14:50:00+00:00","出席「2010總統教育獎」頒獎典禮","2010-07-30T14:50:00/2010-07-30T23:23:00@president.g0v.tw","","","","",""
"2010-07-29T10:00:00","2010-07-29T23:23:00","","2010-07-29T10:00:00+00:00","出席「夢或者黎明－商禽文學展暨追思紀念會」","2010-07-29T10:00:00/2010-07-29T23:23:00@president.g0v.tw","","","","",""
"2010-07-29T10:28:00","2010-07-29T23:23:00","","2010-07-29T10:28:00+00:00","史瓦濟蘭王國國王恩史瓦帝（H.M. King Mswati III）暨王妃訪華軍禮歡迎儀式","2010-07-29T10:28:00/2010-07-29T23:23:00@president.g0v.tw","","","","",""
"2010-07-29T11:10:00","2010-07-29T23:23:00","","2010-07-29T11:10:00+00:00","與史瓦濟蘭王國國王恩史瓦帝暨王妃會談","2010-07-29T11:10:00/2010-07-29T23:23:00@president.g0v.tw","","","","",""
"2010-07-29T14:45:00","2010-07-29T23:23:00","","2010-07-29T14:45:00+00:00","接見美國NBA首位台灣子弟球員林書豪暨家屬","2010-07-29T14:45:00/2010-07-29T23:23:00@president.g0v.tw","","","","",""
"2010-07-29T16:00:00","2010-07-29T23:23:00","","2010-07-29T16:00:00+00:00","視導「全民國防教育暑期戰鬥營-鐵衛戰鬥營」","2010-07-29T16:00:00/2010-07-29T23:23:00@president.g0v.tw","","","","",""
"2010-07-29T18:30:00","2010-07-29T23:23:00","","2010-07-29T18:30:00+00:00","史瓦濟蘭王國國王恩史瓦帝暨王妃訪華國宴","2010-07-29T18:30:00/2010-07-29T23:23:00@president.g0v.tw","","","","",""
"2010-07-28T11:00:00","2010-07-28T23:23:00","","2010-07-28T11:00:00+00:00","接見法國國民議會友台小組主席博賀德(Francois Brottes)眾議員","2010-07-28T11:00:00/2010-07-28T23:23:00@president.g0v.tw","","","","",""
"2010-07-27T10:00:00","2010-07-27T23:23:00","","2010-07-27T10:00:00+00:00","接見「中華民國表揚好人好事運動協會第5屆理監事暨各縣市分會代表」","2010-07-27T10:00:00/2010-07-27T23:23:00@president.g0v.tw","","","","",""
"2010-07-26T09:30:00","2010-07-26T23:23:00","","2010-07-26T09:30:00+00:00","頒贈巴拿馬副總統兼外交部長瓦雷拉（Juan Carlos Varela R.）「特種大綬景星勳章」","2010-07-26T09:30:00/2010-07-26T23:23:00@president.g0v.tw","","","","",""
"2010-07-26T10:30:00","2010-07-26T23:23:00","","2010-07-26T10:30:00+00:00","出席「連鎖商店響應MIT微笑標章啟動典禮」","2010-07-26T10:30:00/2010-07-26T23:23:00@president.g0v.tw","","","","",""
"2010-07-25T16:35:00","2010-07-25T23:23:00","","2010-07-25T16:35:00+00:00","出席「中華職棒21年」明星賽開幕儀式暨開球","2010-07-25T16:35:00/2010-07-25T23:23:00@president.g0v.tw","","","","",""
"2010-07-24T10:30:00","2010-07-24T23:23:00","","2010-07-24T10:30:00+00:00","出席「嘉義市嘉邑行善團-紫荊一、二號橋、仁進橋通行典禮」","2010-07-24T10:30:00/2010-07-24T23:23:00@president.g0v.tw","","","","",""
"2010-07-24T14:00:00","2010-07-24T23:23:00","","2010-07-24T14:00:00+00:00","訪視琮偉機械公司","2010-07-24T14:00:00/2010-07-24T23:23:00@president.g0v.tw","","","","",""
"2010-07-24T14:55:00","2010-07-24T23:23:00","","2010-07-24T14:55:00+00:00","訪視東陽實業股份有限公司","2010-07-24T14:55:00/2010-07-24T23:23:00@president.g0v.tw","","","","",""
"2010-07-24T17:30:00","2010-07-24T23:23:00","","2010-07-24T17:30:00+00:00","慰問全國孝行獎得主吳祺峰同學及其家屬","2010-07-24T17:30:00/2010-07-24T23:23:00@president.g0v.tw","","","","",""
"2010-07-23T00:00:00","2010-07-23T23:23:00","","2010-07-23T00:00:00+00:00","09:15　接見日本超黨派友好議員訪問團","2010-07-23T00:00:00/2010-07-23T23:23:00@president.g0v.tw","","","","",""
"2010-07-23T00:00:00","2010-07-23T23:23:00","","2010-07-23T00:00:00+00:00","10:10　視察台北轉運站(交九)BOT案","2010-07-23T00:00:00/2010-07-23T23:23:00@president.g0v.tw","","","","",""
"2010-07-23T00:00:00","2010-07-23T23:23:00","","2010-07-23T00:00:00+00:00","14:00　接見「第二屆台灣與美國佛羅里達州高等教育交流會議」訪台學者一行","2010-07-23T00:00:00/2010-07-23T23:23:00@president.g0v.tw","","","","",""
"2010-07-22T10:30:00","2010-07-22T23:23:00","","2010-07-22T10:30:00+00:00","出席「2010生技月暨生技大展」開幕式","2010-07-22T10:30:00/2010-07-22T23:23:00@president.g0v.tw","","","","",""
"2010-07-22T16:30:00","2010-07-22T23:23:00","","2010-07-22T16:30:00+00:00","接見帛琉共和國副總統兼財務部長馬瑞爾（KERAI MARIUR）伉儷","2010-07-22T16:30:00/2010-07-22T23:23:00@president.g0v.tw","","","","",""
"2010-07-22T17:15:00","2010-07-22T23:23:00","","2010-07-22T17:15:00+00:00","接見「第38屆自民黨東京連青年部、自民黨本部青年局訪問團」","2010-07-22T17:15:00/2010-07-22T23:23:00@president.g0v.tw","","","","",""
"2010-07-21T00:00:00","2010-07-21T23:23:00","","2010-07-21T00:00:00+00:00","無公開行程","2010-07-21T00:00:00/2010-07-21T23:23:00@president.g0v.tw","","","","",""
"2010-07-20T09:00:00","2010-07-20T23:23:00","","2010-07-20T09:00:00+00:00","出席亞洲台灣商會聯合總會第17屆年會開幕典禮","2010-07-20T09:00:00/2010-07-20T23:23:00@president.g0v.tw","","","","",""
"2010-07-20T10:50:00","2010-07-20T23:23:00","","2010-07-20T10:50:00+00:00","接見第16屆世界台灣商會聯合總會總會長蔡國泰暨重要幹部","2010-07-20T10:50:00/2010-07-20T23:23:00@president.g0v.tw","","","","",""
"2010-07-20T17:00:00","2010-07-20T23:23:00","","2010-07-20T17:00:00+00:00","廉政業務簡報會後記者會","2010-07-20T17:00:00/2010-07-20T23:23:00@president.g0v.tw","","","","",""
"2010-07-19T09:10:00","2010-07-19T23:23:00","","2010-07-19T09:10:00+00:00","接見法國參議院第二副議長兼友台小組主席巴芃(Monique Papon)一行","2010-07-19T09:10:00/2010-07-19T23:23:00@president.g0v.tw","","","","",""
"2010-07-18T00:00:00","2010-07-18T23:23:00","","2010-07-18T00:00:00+00:00","無公開行程","2010-07-18T00:00:00/2010-07-18T23:23:00@president.g0v.tw","","","","",""
"2010-07-17T09:45:00","2010-07-17T23:23:00","","2010-07-17T09:45:00+00:00","訪視淳靖公司","2010-07-17T09:45:00/2010-07-17T23:23:00@president.g0v.tw","","","","",""
"2010-07-17T10:25:00","2010-07-17T23:23:00","","2010-07-17T10:25:00+00:00","訪視復盛公司","2010-07-17T10:25:00/2010-07-17T23:23:00@president.g0v.tw","","","","",""
"2010-07-17T14:10:00","2010-07-17T23:23:00","","2010-07-17T14:10:00+00:00","訪視聯發科技公司","2010-07-17T14:10:00/2010-07-17T23:23:00@president.g0v.tw","","","","",""
"2010-07-17T15:15:00","2010-07-17T23:23:00","","2010-07-17T15:15:00+00:00","訪視晶心科技公司","2010-07-17T15:15:00/2010-07-17T23:23:00@president.g0v.tw","","","","",""
"2010-07-17T16:15:00","2010-07-17T23:23:00","","2010-07-17T16:15:00+00:00","訪視漢民科技公司","2010-07-17T16:15:00/2010-07-17T23:23:00@president.g0v.tw","","","","",""
"2010-07-16T11:00:00","2010-07-16T23:23:00","","2010-07-16T11:00:00+00:00","接見俄羅斯駐華代表杜沃齊（Vasily N. Do brovolskiy）","2010-07-16T11:00:00/2010-07-16T23:23:00@president.g0v.tw","","","","",""
"2010-07-16T14:30:00","2010-07-16T23:23:00","","2010-07-16T14:30:00+00:00","接見中華民國醫師公會全聯會理事長李明濱一行","2010-07-16T14:30:00/2010-07-16T23:23:00@president.g0v.tw","","","","",""
"2010-07-16T15:30:00","2010-07-16T23:23:00","","2010-07-16T15:30:00+00:00","接見第四屆台灣省諮議會李源泉諮議長暨諮議員","2010-07-16T15:30:00/2010-07-16T23:23:00@president.g0v.tw","","","","",""
"2010-07-15T14:00:00","2010-07-15T23:23:00","","2010-07-15T14:00:00+00:00","「第二屆全球集思論壇」（Global Initiatives Symposium in Taiwan 2010）成果發表會","2010-07-15T14:00:00/2010-07-15T23:23:00@president.g0v.tw","","","","",""
"2010-07-15T18:00:00","2010-07-15T23:23:00","","2010-07-15T18:00:00+00:00","99年白色恐怖政治受難者紀念追思儀式暨音樂會","2010-07-15T18:00:00/2010-07-15T23:23:00@president.g0v.tw","","","","",""
"2010-07-14T11:30:00","2010-07-14T23:23:00","","2010-07-14T11:30:00+00:00","接見98年度績優捐血人代表","2010-07-14T11:30:00/2010-07-14T23:23:00@president.g0v.tw","","","","",""
"2010-07-13T17:30:00","2010-07-13T23:23:00","","2010-07-13T17:30:00+00:00","接見澳大利亞聯邦「澳洲人報」國際版主編薛瑞登（Gregory Paul Sheridan）伉儷","2010-07-13T17:30:00/2010-07-13T23:23:00@president.g0v.tw","","","","",""
"2010-07-12T00:00:00","2010-07-12T23:23:00","","2010-07-12T00:00:00+00:00","無公開行程","2010-07-12T00:00:00/2010-07-12T23:23:00@president.g0v.tw","","","","",""
"2010-07-11T00:00:00","2010-07-11T23:23:00","","2010-07-11T00:00:00+00:00","09：00 出席兩岸經濟協議座談會","2010-07-11T00:00:00/2010-07-11T23:23:00@president.g0v.tw","","","","",""
"2010-07-11T00:00:00","2010-07-11T23:23:00","","2010-07-11T00:00:00+00:00","10：20 訪視關廟鄉農會加工廠","2010-07-11T00:00:00/2010-07-11T23:23:00@president.g0v.tw","","","","",""
"2010-07-11T00:00:00","2010-07-11T23:23:00","","2010-07-11T00:00:00+00:00","14：00 視察東西向快速道路台84線(北門-玉井線)工程","2010-07-11T00:00:00/2010-07-11T23:23:00@president.g0v.tw","","","","",""
"2010-07-11T00:00:00","2010-07-11T23:23:00","","2010-07-11T00:00:00+00:00","15：00 參拜南鯤鯓代天府","2010-07-11T00:00:00/2010-07-11T23:23:00@president.g0v.tw","","","","",""
"2010-07-10T00:00:00","2010-07-10T23:23:00","","2010-07-10T00:00:00+00:00","無公開行程","2010-07-10T00:00:00/2010-07-10T23:23:00@president.g0v.tw","","","","",""
"2010-07-09T10:30:00","2010-07-09T23:23:00","","2010-07-09T10:30:00+00:00","接見中華民國紳士協會理監事及總會幹部","2010-07-09T10:30:00/2010-07-09T23:23:00@president.g0v.tw","","","","",""
"2010-07-08T08:30:00","2010-07-08T23:23:00","","2010-07-08T08:30:00+00:00","接見99年加拿大國會議員訪華第三團","2010-07-08T08:30:00/2010-07-08T23:23:00@president.g0v.tw","","","","",""
"2010-07-08T10:00:00","2010-07-08T23:23:00","","2010-07-08T10:00:00+00:00","接見中美洲議會議長蘇阿瑞茲閣下(Excmo. Sr. Jacinto Suarez Espinoza)伉儷","2010-07-08T10:00:00/2010-07-08T23:23:00@president.g0v.tw","","","","",""
"2010-07-08T14:30:00","2010-07-08T23:23:00","","2010-07-08T14:30:00+00:00","接見「2010年美國英特爾國際科技展覽會」我國代表團","2010-07-08T14:30:00/2010-07-08T23:23:00@president.g0v.tw","","","","",""
"2010-07-08T17:30:00","2010-07-08T23:23:00","","2010-07-08T17:30:00+00:00","接見「第六屆兩岸經貿文化論壇」我方代表團","2010-07-08T17:30:00/2010-07-08T23:23:00@president.g0v.tw","","","","",""
"2010-07-07T00:00:00","2010-07-07T23:23:00","","2010-07-07T00:00:00+00:00","無公開行程","2010-07-07T00:00:00/2010-07-07T23:23:00@president.g0v.tw","","","","",""
"2010-07-06T08:30:00","2010-07-06T23:23:00","","2010-07-06T08:30:00+00:00","接見日本電子書籍出版社協會代表理事野間省伸（Yoshinobu NOMA）","2010-07-06T08:30:00/2010-07-06T23:23:00@president.g0v.tw","","","","",""
"2010-07-05T08:55:00","2010-07-05T23:23:00","","2010-07-05T08:55:00+00:00","中央研究院第29次院士會議開幕典禮","2010-07-05T08:55:00/2010-07-05T23:23:00@president.g0v.tw","","","","",""
"2010-07-05T10:30:00","2010-07-05T23:23:00","","2010-07-05T10:30:00+00:00","接見宏都拉斯駐華大使畢耶菈（Excma. Sra. Emb. Marlene Villela de Talbott）","2010-07-05T10:30:00/2010-07-05T23:23:00@president.g0v.tw","","","","",""
"2010-07-05T18:40:00","2010-07-05T23:23:00","","2010-07-05T18:40:00+00:00","中研院院士會議總統晚宴","2010-07-05T18:40:00/2010-07-05T23:23:00@president.g0v.tw","","","","",""
"2010-07-04T09:10:00","2010-07-04T23:23:00","","2010-07-04T09:10:00+00:00","參加台東舊大武國小永久屋落成典禮","2010-07-04T09:10:00/2010-07-04T23:23:00@president.g0v.tw","","","","",""
"2010-07-04T10:55:00","2010-07-04T23:23:00","","2010-07-04T10:55:00+00:00","拜訪陳樹菊女士","2010-07-04T10:55:00/2010-07-04T23:23:00@president.g0v.tw","","","","",""
"2010-07-04T11:30:00","2010-07-04T23:23:00","","2010-07-04T11:30:00+00:00","訪視馬蘭榮家及午餐","2010-07-04T11:30:00/2010-07-04T23:23:00@president.g0v.tw","","","","",""
"2010-07-04T13:25:00","2010-07-04T23:23:00","","2010-07-04T13:25:00+00:00","觀賞電影：一閃一閃亮晶晶","2010-07-04T13:25:00/2010-07-04T23:23:00@president.g0v.tw","","","","",""
"2010-07-03T08:00:00","2010-07-03T23:23:00","","2010-07-03T08:00:00+00:00","接見「2010綠色（永續）科技研討會」與會貴賓 ","2010-07-03T08:00:00/2010-07-03T23:23:00@president.g0v.tw","","","","",""
"2010-07-03T10:30:00","2010-07-03T23:23:00","","2010-07-03T10:30:00+00:00","「泰緬國軍後裔爭取國籍兩周年紀念」感恩餐會","2010-07-03T10:30:00/2010-07-03T23:23:00@president.g0v.tw","","","","",""
"2010-07-02T00:00:00","2010-07-02T23:23:00","","2010-07-02T00:00:00+00:00","09：30　出席「ECFA時代新情勢高峰會」開幕式暨「兩岸及區域和平研究發展中心」揭牌儀式","2010-07-02T00:00:00/2010-07-02T23:23:00@president.g0v.tw","","","","",""
"2010-07-02T11:00:00","2010-07-02T23:23:00","","2010-07-02T11:00:00+00:00","Rafael Pena Antonio Teniente General Piloto, F.A.D ）","2010-07-02T11:00:00/2010-07-02T23:23:00@president.g0v.tw","","","","",""
