"DTSTART","DTEND","DURATION","DTSTAMP","SUMMARY","UID","RECURRENCE-ID","SEQUENCE","RRULEEXRULE","RDATE","EXDATE"
"2011-01-18T09:00:00","2011-01-18T11:30:00","","2011-01-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-18T09:00:00/2011-01-18T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-17T09:00:00","2011-01-17T11:30:00","","2011-01-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-17T09:00:00/2011-01-17T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-14T09:00:00","2011-01-14T11:30:00","","2011-01-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-14T09:00:00/2011-01-14T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-13T09:00:00","2011-01-13T11:30:00","","2011-01-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-13T09:00:00/2011-01-13T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-12T09:00:00","2011-01-12T11:30:00","","2011-01-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-12T09:00:00/2011-01-12T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-11T09:00:00","2011-01-11T23:23:00","","2011-01-11T09:00:00+00:00","總統府開放參觀(入口報到處:博愛路、寶慶路口)","2011-01-11T09:00:00/2011-01-11T23:23:00@president-office.g0v.tw","","","","",""
"2011-01-11T10:00:00","2011-01-11T23:23:00","","2011-01-11T10:00:00+00:00","總統府春聯及紅包袋說明記者會(記者工作室)","2011-01-11T10:00:00/2011-01-11T23:23:00@president-office.g0v.tw","","","","",""
"2011-01-10T09:00:00","2011-01-10T11:30:00","","2011-01-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-10T09:00:00/2011-01-10T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-07T09:00:00","2011-01-07T11:30:00","","2011-01-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-07T09:00:00/2011-01-07T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-06T09:00:00","2011-01-06T11:30:00","","2011-01-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-06T09:00:00/2011-01-06T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-05T09:00:00","2011-01-05T11:30:00","","2011-01-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-05T09:00:00/2011-01-05T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-04T09:00:00","2011-01-04T11:30:00","","2011-01-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-04T09:00:00/2011-01-04T11:30:00@president-office.g0v.tw","","","","",""
"2011-01-03T09:00:00","2011-01-03T11:30:00","","2011-01-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2011-01-03T09:00:00/2011-01-03T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-31T09:00:00","2010-12-31T11:30:00","","2010-12-31T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-31T09:00:00/2010-12-31T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-30T09:00:00","2010-12-30T11:30:00","","2010-12-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-30T09:00:00/2010-12-30T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-29T09:00:00","2010-12-29T11:30:00","","2010-12-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-29T09:00:00/2010-12-29T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-28T09:00:00","2010-12-28T11:30:00","","2010-12-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-28T09:00:00/2010-12-28T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-27T09:00:00","2010-12-27T11:30:00","","2010-12-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-27T09:00:00/2010-12-27T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-24T09:00:00","2010-12-24T11:30:00","","2010-12-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-24T09:00:00/2010-12-24T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-23T09:00:00","2010-12-23T11:30:00","","2010-12-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-23T09:00:00/2010-12-23T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-22T15:00:00","2010-12-22T23:23:00","","2010-12-22T15:00:00+00:00","「99年總統府『鄉音雅韻‧絲竹傳情』音樂會」記者會","2010-12-22T15:00:00/2010-12-22T23:23:00@president-office.g0v.tw","","","","",""
"2010-12-22T09:00:00","2010-12-22T11:30:00","","2010-12-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-22T09:00:00/2010-12-22T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-21T09:00:00","2010-12-21T11:30:00","","2010-12-21T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-21T09:00:00/2010-12-21T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-20T09:00:00","2010-12-20T11:30:00","","2010-12-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-20T09:00:00/2010-12-20T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-17T09:00:00","2010-12-17T11:30:00","","2010-12-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-17T09:00:00/2010-12-17T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-16T09:00:00","2010-12-16T11:30:00","","2010-12-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-16T09:00:00/2010-12-16T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-15T14:00:00","2010-12-15T23:23:00","","2010-12-15T14:00:00+00:00","秘書長出席「中華民國100年元旦總統府升旗典禮」記者會","2010-12-15T14:00:00/2010-12-15T23:23:00@president-office.g0v.tw","","","","",""
"2010-12-15T09:00:00","2010-12-15T11:30:00","","2010-12-15T09:00:00+00:00","總統府開放參觀(入口報到處：博愛路、寶慶路口)","2010-12-15T09:00:00/2010-12-15T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-14T09:00:00","2010-12-14T11:30:00","","2010-12-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-14T09:00:00/2010-12-14T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-13T09:00:00","2010-12-13T11:30:00","","2010-12-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-13T09:00:00/2010-12-13T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-10T09:00:00","2010-12-10T11:30:00","","2010-12-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-10T09:00:00/2010-12-10T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-09T09:00:00","2010-12-09T11:30:00","","2010-12-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-09T09:00:00/2010-12-09T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-08T09:00:00","2010-12-08T11:30:00","","2010-12-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-08T09:00:00/2010-12-08T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-07T09:00:00","2010-12-07T11:30:00","","2010-12-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-07T09:00:00/2010-12-07T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-06T09:00:00","2010-12-06T11:30:00","","2010-12-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-06T09:00:00/2010-12-06T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-04T08:00:00","2010-12-04T16:00:00","","2010-12-04T08:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-04T08:00:00/2010-12-04T16:00:00@president-office.g0v.tw","","","","",""
"2010-12-03T09:00:00","2010-12-03T11:30:00","","2010-12-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-03T09:00:00/2010-12-03T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-02T09:00:00","2010-12-02T11:30:00","","2010-12-02T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-02T09:00:00/2010-12-02T11:30:00@president-office.g0v.tw","","","","",""
"2010-12-01T09:00:00","2010-12-01T11:30:00","","2010-12-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-12-01T09:00:00/2010-12-01T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-30T09:00:00","2010-11-30T11:30:00","","2010-11-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-30T09:00:00/2010-11-30T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-29T09:00:00","2010-11-29T11:30:00","","2010-11-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-29T09:00:00/2010-11-29T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-26T09:00:00","2010-11-26T11:30:00","","2010-11-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-26T09:00:00/2010-11-26T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-25T09:00:00","2010-11-25T11:30:00","","2010-11-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-25T09:00:00/2010-11-25T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-24T09:00:00","2010-11-24T11:30:00","","2010-11-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-24T09:00:00/2010-11-24T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-23T09:00:00","2010-11-23T11:30:00","","2010-11-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-23T09:00:00/2010-11-23T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-22T09:00:00","2010-11-22T11:30:00","","2010-11-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-22T09:00:00/2010-11-22T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-19T09:00:00","2010-11-19T11:30:00","","2010-11-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-19T09:00:00/2010-11-19T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-18T09:00:00","2010-11-18T11:30:00","","2010-11-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-18T09:00:00/2010-11-18T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-17T09:00:00","2010-11-17T11:30:00","","2010-11-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-17T09:00:00/2010-11-17T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-16T11:30:00","2010-11-16T23:23:00","","2010-11-16T11:30:00+00:00","APEC代表團返國記者會","2010-11-16T11:30:00/2010-11-16T23:23:00@president-office.g0v.tw","","","","",""
"2010-11-16T09:00:00","2010-11-16T11:30:00","","2010-11-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-16T09:00:00/2010-11-16T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-15T09:00:00","2010-11-15T11:30:00","","2010-11-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-15T09:00:00/2010-11-15T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-12T09:00:00","2010-11-12T11:30:00","","2010-11-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-12T09:00:00/2010-11-12T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-11T09:00:00","2010-11-11T11:30:00","","2010-11-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-11T09:00:00/2010-11-11T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-10T09:00:00","2010-11-10T11:30:00","","2010-11-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-10T09:00:00/2010-11-10T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-09T09:00:00","2010-11-09T11:30:00","","2010-11-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-09T09:00:00/2010-11-09T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-08T09:00:00","2010-11-08T11:30:00","","2010-11-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-08T09:00:00/2010-11-08T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-05T09:00:00","2010-11-05T11:30:00","","2010-11-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-05T09:00:00/2010-11-05T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-04T09:00:00","2010-11-04T11:30:00","","2010-11-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-04T09:00:00/2010-11-04T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-03T09:00:00","2010-11-03T11:30:00","","2010-11-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-03T09:00:00/2010-11-03T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-02T09:00:00","2010-11-02T11:30:00","","2010-11-02T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-02T09:00:00/2010-11-02T11:30:00@president-office.g0v.tw","","","","",""
"2010-11-01T09:00:00","2010-11-01T11:30:00","","2010-11-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-11-01T09:00:00/2010-11-01T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-29T09:00:00","2010-10-29T11:30:00","","2010-10-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-29T09:00:00/2010-10-29T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-28T09:00:00","2010-10-28T11:30:00","","2010-10-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-28T09:00:00/2010-10-28T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-27T09:00:00","2010-10-27T11:30:00","","2010-10-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-27T09:00:00/2010-10-27T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-26T09:00:00","2010-10-26T11:30:00","","2010-10-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-26T09:00:00/2010-10-26T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-25T09:00:00","2010-10-25T11:30:00","","2010-10-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-25T09:00:00/2010-10-25T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-22T09:00:00","2010-10-22T11:30:00","","2010-10-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-22T09:00:00/2010-10-22T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-21T09:00:00","2010-10-21T11:30:00","","2010-10-21T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-21T09:00:00/2010-10-21T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-20T09:00:00","2010-10-20T11:30:00","","2010-10-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-20T09:00:00/2010-10-20T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-19T09:00:00","2010-10-19T11:30:00","","2010-10-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-19T09:00:00/2010-10-19T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-18T09:00:00","2010-10-18T11:30:00","","2010-10-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-18T09:00:00/2010-10-18T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-15T09:00:00","2010-10-15T11:30:00","","2010-10-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-15T09:00:00/2010-10-15T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-14T09:00:00","2010-10-14T11:30:00","","2010-10-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-14T09:00:00/2010-10-14T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-13T09:00:00","2010-10-13T11:30:00","","2010-10-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-13T09:00:00/2010-10-13T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-12T09:00:00","2010-10-12T11:30:00","","2010-10-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-12T09:00:00/2010-10-12T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-11T09:00:00","2010-10-11T11:30:00","","2010-10-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-11T09:00:00/2010-10-11T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-10T12:00:00","2010-10-10T16:00:00","","2010-10-10T12:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-10T12:00:00/2010-10-10T16:00:00@president-office.g0v.tw","","","","",""
"2010-10-08T09:00:00","2010-10-08T11:30:00","","2010-10-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-08T09:00:00/2010-10-08T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-07T09:00:00","2010-10-07T11:30:00","","2010-10-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-07T09:00:00/2010-10-07T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-06T09:00:00","2010-10-06T11:30:00","","2010-10-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-06T09:00:00/2010-10-06T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-05T09:00:00","2010-10-05T11:30:00","","2010-10-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-05T09:00:00/2010-10-05T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-04T09:00:00","2010-10-04T11:30:00","","2010-10-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-04T09:00:00/2010-10-04T11:30:00@president-office.g0v.tw","","","","",""
"2010-10-01T09:00:00","2010-10-01T11:30:00","","2010-10-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-10-01T09:00:00/2010-10-01T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-30T09:00:00","2010-09-30T11:30:00","","2010-09-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-30T09:00:00/2010-09-30T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-29T09:00:00","2010-09-29T11:30:00","","2010-09-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-29T09:00:00/2010-09-29T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-28T09:00:00","2010-09-28T11:30:00","","2010-09-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-28T09:00:00/2010-09-28T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-27T09:00:00","2010-09-27T11:30:00","","2010-09-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-27T09:00:00/2010-09-27T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-24T09:00:00","2010-09-24T11:30:00","","2010-09-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-24T09:00:00/2010-09-24T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-23T09:00:00","2010-09-23T11:30:00","","2010-09-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-23T09:00:00/2010-09-23T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-21T09:00:00","2010-09-21T11:30:00","","2010-09-21T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-21T09:00:00/2010-09-21T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-20T09:00:00","2010-09-20T11:30:00","","2010-09-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-20T09:00:00/2010-09-20T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-17T09:00:00","2010-09-17T11:30:00","","2010-09-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-17T09:00:00/2010-09-17T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-16T09:00:00","2010-09-16T11:30:00","","2010-09-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-16T09:00:00/2010-09-16T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-15T09:00:00","2010-09-15T11:30:00","","2010-09-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-15T09:00:00/2010-09-15T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-14T09:00:00","2010-09-14T11:30:00","","2010-09-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-14T09:00:00/2010-09-14T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-13T09:00:00","2010-09-13T11:30:00","","2010-09-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-13T09:00:00/2010-09-13T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-10T09:00:00","2010-09-10T11:30:00","","2010-09-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-10T09:00:00/2010-09-10T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-09T09:00:00","2010-09-09T11:30:00","","2010-09-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-09T09:00:00/2010-09-09T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-08T09:00:00","2010-09-08T11:30:00","","2010-09-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-08T09:00:00/2010-09-08T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-07T09:00:00","2010-09-07T11:30:00","","2010-09-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-07T09:00:00/2010-09-07T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-06T09:00:00","2010-09-06T11:30:00","","2010-09-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-06T09:00:00/2010-09-06T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-04T08:00:00","2010-09-04T16:00:00","","2010-09-04T08:00:00+00:00","總統府開放參觀(入口報到處：博愛路、寶慶路口)","2010-09-04T08:00:00/2010-09-04T16:00:00@president-office.g0v.tw","","","","",""
"2010-09-03T09:00:00","2010-09-03T11:30:00","","2010-09-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-03T09:00:00/2010-09-03T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-02T09:00:00","2010-09-02T11:30:00","","2010-09-02T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-02T09:00:00/2010-09-02T11:30:00@president-office.g0v.tw","","","","",""
"2010-09-01T09:00:00","2010-09-01T11:30:00","","2010-09-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-09-01T09:00:00/2010-09-01T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-31T09:00:00","2010-08-31T11:30:00","","2010-08-31T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-31T09:00:00/2010-08-31T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-27T09:00:00","2010-08-27T11:30:00","","2010-08-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-27T09:00:00/2010-08-27T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-26T09:00:00","2010-08-26T11:30:00","","2010-08-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-26T09:00:00/2010-08-26T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-25T09:00:00","2010-08-25T11:30:00","","2010-08-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-25T09:00:00/2010-08-25T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-24T09:00:00","2010-08-24T11:30:00","","2010-08-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-24T09:00:00/2010-08-24T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-20T09:00:00","2010-08-20T11:30:00","","2010-08-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-20T09:00:00/2010-08-20T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-19T09:00:00","2010-08-19T11:30:00","","2010-08-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-19T09:00:00/2010-08-19T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-18T09:00:00","2010-08-18T11:30:00","","2010-08-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-18T09:00:00/2010-08-18T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-17T09:00:00","2010-08-17T11:30:00","","2010-08-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-17T09:00:00/2010-08-17T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-16T09:00:00","2010-08-16T11:30:00","","2010-08-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-16T09:00:00/2010-08-16T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-13T09:00:00","2010-08-13T11:30:00","","2010-08-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-13T09:00:00/2010-08-13T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-12T09:00:00","2010-08-12T11:30:00","","2010-08-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-12T09:00:00/2010-08-12T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-11T09:00:00","2010-08-11T11:30:00","","2010-08-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-11T09:00:00/2010-08-11T11:30:00@president-office.g0v.tw","","","","",""
"2010-08-10T09:00:00","2010-08-10T11:30:00","","2010-08-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2010-08-10T09:00:00/2010-08-10T11:30:00@president-office.g0v.tw","","","","",""
